attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,outlier
0.8118987848707787,0.8450944553390035,0.7544215668885667,0.7873158466372476,0.7234920684756422,0.7202280519966364,4,4,4,4,0
0.3011499070538818,0.16897859394017872,0.1803197630063234,0.28629450339994805,0.30011716977927466,0.25528630213582326,0,0,0,0,0
0.2574990758263869,0.4253667207740825,0.19117839265963232,0.1547869152235244,0.03369081053489917,0.15999999308139462,3,3,3,3,1
0.3379742911166989,0.2822179913282785,0.3488832324679046,0.2289042231852705,0.3108671573343018,0.37828820731483176,0,0,0,0,0
0.26759765532812196,0.35498863076866216,0.31569362895829667,0.175377604003689,0.22971387099182866,0.2979264624211929,0,0,0,0,0
0.31182762719803764,0.2433961813668915,0.2767935334962872,0.24558587547871902,0.32220218264619427,0.3007487331641982,0,0,0,0,0
0.29353584067722926,0.21212771087230076,0.12079026404569565,0.3158609000885419,0.3083780496344666,0.11864880468541278,0,0,0,0,0
0.0831207179345213,0.2461803692785552,0.3149138244381795,0.21539873120095238,0.35754416600283395,0.0761852457279355,0,0,0,0,0
0.2287655315649128,0.16280917642792503,0.27307120786030964,0.10417825379019605,0.26175697745259247,0.32334005744074956,0,0,0,0,0
0.7412564663593629,0.6243911986341568,0.8331526233557125,0.6138116082705903,0.8232922727546456,0.6729424771707402,4,4,4,4,0
0.22734389043738149,0.36058310225745016,0.1810636547692133,0.34993492534444626,0.32373899865521616,0.276264972414255,0,0,0,0,0
0.3009746865024614,0.1420638393076537,0.10434433776203755,0.41603495604746943,0.241759239649207,0.31232007057530004,0,0,0,0,0
0.8300220868157131,0.7607064699943806,0.8077706791756494,0.7887289733462157,0.6834380322492819,0.8301719682112341,4,4,4,4,0
0.3253583389623457,0.20882933917673774,0.07985322133847203,0.17132245410404498,0.22858340229538684,0.252586934803538,0,0,0,0,0
0.7676624203277779,0.8716405258173034,0.6880945677605717,0.7017076629225489,0.7991409585249586,0.7473231218918848,4,4,4,4,0
0.74547041925602,0.9347208632362228,0.7753731757575076,0.7368665201251543,0.7319954590294105,0.743453381932039,4,4,4,4,0
0.5894645443599097,0.6810208069784316,0.5891158352442452,0.65160573681011,0.6832520780144984,0.6386854303208808,4,4,4,4,0
0.7094209862443592,0.7543086360500352,0.68784988217105,0.7069076459946968,0.7978406871066546,0.6837565227650839,4,4,4,4,0
0.2116019975884616,0.31275899423127806,0.3347310004442564,0.2087786927373424,0.24142128879034971,0.1799781328521086,0,0,0,0,0
0.72590176872819,0.7308380178686131,0.7076343597600161,0.7841229873758949,0.7292746538913489,0.6471233250876042,4,4,4,4,0
0.20583668816964398,0.23084617502907484,0.30855616499832356,0.24660987992899727,0.37156655483976647,0.28209152292640965,0,0,0,0,0
0.7935141108353911,0.7400621822949541,0.6918981433299417,0.8198259546335054,0.8425846786872278,0.6211458073076427,4,4,4,4,0
0.25755182570943136,0.1543750094575279,0.19052120921061347,0.39773969386065844,0.21460427368328405,0.2338493779066338,0,0,0,0,0
0.7513566907498336,0.718248614032577,0.9069192124248919,0.7636465464719415,0.7913577891441345,0.5694625694282582,4,4,4,4,0
0.8839460258366192,0.6965821822293877,0.7876603203022058,0.6244044296214396,0.8210571568558811,0.7754067336028097,4,4,4,4,0
0.7672862753577032,0.748163789395613,0.4731075473917928,0.6048911426198984,0.80708434698791,0.7950174250600046,0,1,2,1,1
0.7122088268230712,0.6414144944498927,0.8886627587138154,0.758628804922806,0.7105339185228277,0.7039718197300003,4,4,4,4,0
0.15179928002374007,0.2356092022956356,0.19571967864877154,0.31670925688387197,0.1969763145626814,0.20131325280175089,0,0,0,0,0
0.6949298388338812,0.7839947635270451,0.6885225376767459,0.7513507706118682,0.723282340130742,0.7124236264197825,4,4,4,4,0
0.7116141252435314,0.7345837924172504,0.8268163667727609,0.6760351086330493,0.7400715875836286,0.8619575530553862,4,4,4,4,0
0.8128034095537348,0.7767679701051835,0.7174813151131327,0.81557468118497,0.7470669967301384,0.8500703619530587,4,4,4,4,0
0.7063607590561217,0.7950301058521154,0.7693533857063564,0.7617110013957957,0.884534504301631,0.6165652039625324,4,4,4,4,0
0.8332032280771015,0.9557357336454878,0.8039040982863666,0.7497639267352836,0.7339505318357901,0.7627941620832122,4,4,4,4,0
0.26915697538136724,0.28986024794996273,0.27335692076553914,0.36513197965523636,0.27964510965084566,0.1513154024590186,0,0,0,0,0
0.6776994197546456,0.9170704147125347,0.7240709253106785,0.598797693703741,0.6950564755716098,0.7925525008363488,4,4,4,4,0
0.25053068319019806,0.28567854470187004,0.29153863337227726,0.2729371604313164,0.0697381156037179,0.349983682221476,0,0,0,0,0
0.6884598173801305,0.6548130463591345,0.8847655942397494,0.8093620268230665,0.8121528488932567,0.7827584113120093,4,4,4,4,0
0.7839186525208751,0.659823044845273,0.6448911537194123,0.5581181829308609,0.7004914379408642,0.7513885904785496,4,4,4,4,0
0.341890505805021,0.2302585484094986,0.036323362402916975,0.31473901174502067,0.18328356133815427,0.16534483427478483,0,0,0,0,0
0.7829806597785154,0.8969394075018895,0.8608620111982607,0.756517320416118,0.6874828885873211,0.7552084318741416,4,4,4,4,0
0.6083684272006598,0.8826703114770895,0.7976624827513401,0.7452679343094073,0.6141227694603779,0.7280544076967168,4,4,4,4,0
0.1920046046579696,0.2795001190573912,0.2850099110108837,0.05025868695989119,0.1967737009880441,0.234722140356141,0,0,0,0,0
0.6230841626974405,0.7260172330581613,0.7994843385711298,0.8284285994623141,0.5892849208208938,0.724883039480086,4,4,4,4,0
0.347998433819283,0.19896704364818138,0.29755138999076003,0.14342076803850962,0.22651720676696144,0.2665700759349705,0,0,0,0,0
0.40852011469824273,0.3091986327548409,0.20685952853737077,0.18089788501948784,0.19440504879879694,0.2659395436119213,0,0,0,0,0
0.6468619323759003,0.7981829381550866,0.8994077477399762,0.8255865869417229,0.6644254722410402,0.6871647383146204,4,4,4,4,0
0.7285037658395135,0.77193368603802,0.8075519343736758,0.7457707364988614,0.9001433713919311,0.8738703154795383,4,4,4,4,0
0.17625577389816063,0.23021161045446914,0.4064473040536896,0.3299035098881941,0.1821317788713057,0.18272742405341447,0,0,0,0,0
0.21795504438516639,0.19831479999937351,0.1723037979501006,0.26467975881327416,0.2260596924913117,0.39554968562063375,0,0,0,0,0
0.9001104284140323,0.897139492285101,0.7838048507855417,0.8076712984450753,0.6446631969808643,0.7320426731385263,4,4,4,4,0
0.25690947786361384,0.09802505873507217,0.1865724567892128,0.31871514972843795,0.14254200602990102,0.20095692255941433,0,0,0,0,0
0.8033425031872004,0.5591846603626339,0.8738010449863637,0.8429129213664133,0.5872508805716439,0.7363647575280733,4,4,0,0,1
0.6615903370230494,0.8511912612188584,0.8126497346767078,0.7296406835985023,0.7771940937188919,0.8690392784350836,4,4,4,4,0
0.24059464687072032,0.29877355689244667,0.2192397585063294,0.2570680513708946,0.28763275628281176,0.16990113784083677,0,0,0,0,0
0.7010138427903643,0.8131866117502022,0.6907189625671261,0.6720098528644786,0.7017506183414464,0.7149672955556757,4,4,4,4,0
0.24039657787312646,0.146741884997193,0.3066422479519453,0.0686298389651416,0.24652270682615304,0.2765246672195567,0,0,0,0,0
0.753762527371515,0.6984631498660044,0.6723184731730099,0.7701765811751542,0.7142531468105204,0.7731627008982901,4,4,4,4,0
0.10755312517724203,0.27755668149900625,0.16384989505575578,0.3528192880706495,0.3851203626940777,0.32760201777411274,0,0,0,0,0
0.24463342539052277,0.28400331954953373,0.283962169818086,0.35573146720757653,0.3046516255577561,0.3468370888584863,0,0,0,0,0
0.7152871932391087,0.7857238893573637,0.7847582609375805,0.7205563798133211,0.7050725632877352,0.7224510680149339,4,4,4,4,0
0.8164242488688721,0.6665905574314253,0.7536774416459393,0.6830684411908642,0.7668452714960122,0.8149226078066453,4,4,4,4,0
0.7247015879275361,0.876865620367907,0.6712406515380747,0.7460071144682066,0.6551427801602416,0.7263516467948039,4,4,4,4,0
0.23525727178651823,0.22824205755953825,0.24790829214959625,0.22599233948365235,0.11173370652998146,0.522224421565239,3,1,2,0,1
0.11720241574736462,0.20975409639819334,0.2944313459012626,0.3511091199122004,0.09445528717381246,0.2743041396453716,0,0,0,0,0
0.8212277027232356,0.7317943989318397,0.8285467201983423,0.7985192820643614,0.7431890923214007,0.5934127016733496,4,4,4,4,0
0.27424395545835434,0.08716928362549003,0.37769907777289313,0.21473861940726,0.16321056732105715,0.24691915071049808,0,0,0,0,0
0.7409787565835099,0.7274663891204409,0.7981397818881858,0.7204732299942321,0.727876808319205,0.8172798925933276,4,4,4,4,0
0.7345956570937203,0.7176186036624007,0.5574350301610815,0.7066459070159768,0.6636247494389638,0.747527044718157,4,4,4,4,0
0.8523177808144571,0.7597072366795004,0.730542356226392,0.6926623833387158,0.7889569067759754,0.746136119909523,4,4,4,4,0
0.31974375155034196,0.1930322973428687,0.39372105090758536,0.25519768087953204,0.18866038565642004,0.3151559566853227,0,0,0,0,0
0.15656580039023182,0.29417133732033107,0.2316899033351846,0.07057850794439863,0.283108211653501,0.37697513928916504,0,0,0,0,0
0.10617150058815061,0.2781829782052899,0.29904253401954045,0.24885834026044804,0.31965444499130946,0.2529413857012382,0,0,0,0,0
0.40320872974592226,0.32070966093303716,0.026848258997622082,0.17546300460209135,0.3078433252496291,0.21507601682936858,3,4,3,4,1
0.30603612418546383,0.2773757342802284,0.2012291650682866,0.2238428304071598,0.10559030730014765,0.20028191237477594,0,0,0,0,0
0.7629886516889122,0.9974517742363659,0.7188782627347643,0.6415731473682728,0.6430377425708996,0.6584752448210545,2,0,1,1,1
0.7230853254835224,0.7871471024553474,0.6659259760157119,0.7259700561606885,0.7869298195510309,0.8040089326017901,4,4,4,4,0
0.7189364347067009,0.6281308660499558,0.637756986988936,0.6642566024157059,0.9237285999019251,0.751364017550196,4,4,4,4,0
0.8588793360466815,0.8769166502966819,0.718944688165667,0.8006719655156246,0.6994688671339779,0.8996356238008685,4,4,4,4,0
0.2384452024914755,0.24198050566262388,0.2638121500773901,0.36137921398259604,0.31303274012225646,0.1337294446919586,0,0,0,0,0
0.7299781473296519,0.8070054411814143,0.7224537981618475,0.8554006342522583,0.9057396124495979,0.8610431799352783,4,4,4,4,0
0.29121009301833467,0.22918230497864334,0.12023937168119112,0.2935817943430537,0.17245092859581887,0.16655898125136226,0,0,0,0,0
0.29266680750472857,0.23519117716741056,0.3115270699001974,0.36299443346508753,0.20838959881680136,0.19658679996710698,0,0,0,0,0
0.8208050950408963,0.6697842818807437,0.8425931489412806,0.6424280012690614,0.8113113170641262,0.7388570154774755,4,4,4,4,0
0.44157432935371665,0.4014824127709151,0.1477275428506668,0.40691612404184546,0.30200943485530607,0.12537309406292538,1,2,0,4,1
0.7985209927800537,0.7959682970919032,0.6549200567898951,0.658732102108553,0.8145042063538873,0.7640271426185505,4,4,4,4,0
0.17684435165560086,0.23996906531663054,0.08904869289080819,0.2105026632480867,0.13097743120896807,0.28341805751099236,0,0,0,0,0
0.22596287236971457,0.20605833965619053,0.34418610198374255,0.19160845936249862,0.1749471143228789,0.23957879387341377,0,0,0,0,0
0.6423324211113423,0.788924229217792,0.7568967892259132,0.9043422263868143,0.8326444427596722,0.7284651760193341,4,4,4,4,0
0.21597480894818788,0.21121505758001038,0.25439605104894086,0.16065071456792532,0.18500939385294615,0.29148277991421057,0,0,0,0,0
0.22899888298860893,0.12108146091070418,0.2621375562518513,0.42691946798915215,0.14882763480791456,0.26603645326772035,0,0,0,0,0
0.15664680549976545,0.1865564146773507,0.3146537761277503,0.12987362946727932,0.2892619011189273,0.3448926462751124,0,0,0,0,0
0.28755155366568647,0.3647197050570196,0.29434439594386946,0.37550361195554094,0.3664425064786918,0.19038790498570446,0,0,0,0,0
0.7132877070670556,0.7759253032183066,0.7575108987123911,0.7737556712767966,0.725990735844679,0.5904577393106756,4,4,4,4,0
0.8058444006049514,0.6462873592955269,0.7841978677002954,0.7713207518212063,0.7205084553674744,0.6894725281082623,4,4,4,4,0
0.2054444419614951,0.332850705961433,0.30305686920735364,0.21648421761354442,0.13130268898923325,0.15672235854669953,0,0,0,0,0
0.6603176460052939,0.7999869993370862,0.5520282735288077,0.8110848403826529,0.7902835762478326,0.8479001346592873,4,4,4,4,0
0.8453227507210139,0.7202502548037615,0.7043048912472822,0.6813133484105929,0.5879809440491671,0.8241626111931403,4,4,4,4,0
0.6916272218226828,0.7762074900055652,0.7196040024714019,0.8059141340531276,0.601680008547332,0.8957701248390708,4,4,4,4,0
0.580675179816688,0.7200263362921544,0.77163065565535,0.7891040860714014,0.6767726060766979,0.8251500064920484,4,4,4,4,0
0.10241163455283328,0.1712346512018561,0.10371625656478775,0.3607277819725213,0.09584088490229839,0.133015481896809,2,0,4,1,1
0.25921259236466665,0.20734560021896895,0.26926299976617085,0.2725919168785807,0.24678810710049484,0.18633511531761524,0,0,0,0,0
0.2202222200104127,0.33010336028726217,0.19376411315008618,0.25091897270754643,0.24914087379294292,0.034590192063708336,0,0,0,0,0
0.7835923020160644,0.6874843270263662,0.7220455867766752,0.7784475185944495,0.8302097303255894,0.7759127343415287,4,4,4,4,0
0.40258256582210034,0.2749400558712319,0.12812709094024133,0.24606420882041088,0.17606144020497755,0.09972398463460891,0,0,0,0,0
0.7472123800367936,0.6638957023876038,0.6711608701103782,0.7692980069918167,0.7306330462689893,0.7925431107434103,4,4,4,4,0
0.7441164686206283,0.826296318146715,0.7363426100717152,0.8241165839418622,0.7049924478769529,0.8142355677088792,4,4,4,4,0
0.2667379699148301,0.26042491857640954,0.3572563248412576,0.23984341200936532,0.21180269113346376,0.16936112521792895,0,0,0,0,0
0.3533573104459975,0.15885621519727272,0.36598573287854497,0.25028601406084966,0.15673756320562757,0.3307827272230341,0,0,0,0,0
0.22615071915464785,0.19884316140129532,0.05429593389452381,0.3445368984092523,0.23289393000889513,0.25845565944067594,0,0,0,0,0
0.6648349671911294,0.8741595981398682,0.788509703834126,0.8528772476790366,0.8997586401114568,0.7406606362035131,4,4,4,4,0
0.6573450975668582,0.7769297282590667,0.8464539614640878,0.7610673803837478,0.7817583541003519,0.8540254793745952,4,4,4,4,0
0.36957010247632305,0.3529078704729684,0.31674128889544517,0.2689756221958237,0.4193821014260278,0.29631271725855923,0,0,0,0,0
0.8576750598617707,0.8259333186605737,0.697527180804903,0.6316190775813444,0.727739658910985,0.7607709296796764,4,4,4,4,0
0.32242835937379516,0.27957194278759445,0.1843293436254909,0.36056822767253893,0.14721271523082902,0.32857670566014696,0,0,0,0,0
0.6902296359972685,0.8284167577351613,0.7161471255573837,0.62301484888657,0.8679751707879652,0.6618287447697925,4,4,4,4,0
0.2758231457788334,0.16976397587683378,0.4112892717924324,0.22705950380496887,0.1292703439497208,0.19200269185629631,0,0,0,0,0
0.3616887098549093,0.2807433026806586,0.32605751379929443,0.25933271694265364,0.05020980024864147,0.14943345238088113,0,0,0,0,0
0.8058334923137327,0.7166334852354814,0.7064468710968349,0.686576391138169,0.7111411564774018,0.5926152794324342,4,4,4,4,0
0.3304157612166265,0.14396167400402943,0.2662146446759559,0.26542662624432245,0.13104980363759816,0.109719387178869,0,0,0,0,0
0.27032216453046853,0.4952030510867382,0.1828926405465744,0.3280061885455793,0.14742768617295454,0.3523986677394447,1,2,2,4,1
0.754755658144315,0.6374207525327816,0.6326106155910057,0.738836372966632,0.7889476080956043,0.720685481929185,4,4,4,4,0
0.7115466867142376,0.659663745719595,0.664322375390429,0.805531927588022,0.7255391736849203,0.6491161849514686,4,4,4,4,0
0.32296205652734084,0.33312177627211365,0.2657937440710816,0.12593835425767186,0.3150901657705863,0.1958201552413061,0,0,0,0,0
0.8360701145756726,0.8543850097619399,0.8128150820751028,0.7989965483466234,0.643889021421412,0.7132580377161145,4,4,4,4,0
0.3686398514794345,0.03766628890500823,0.34014561036386415,0.28876941574365883,0.3398693156458531,0.2589429146812415,0,0,0,0,0
0.659673336875723,0.6606146773768444,0.794897798997152,0.7054241617946935,0.7950555315194373,0.8241664266911645,4,4,4,4,0
0.7056125242087349,0.7175155944457425,0.6242698114657501,0.7195448665759268,0.6555069887307323,0.8502805663467501,4,4,4,4,0
0.6791279605707949,0.8415559476609946,0.76228802717731,0.7121683517876598,0.830346040188424,0.6089831622579885,4,4,4,4,0
0.16511051261639428,0.35271893508671787,0.14481774562688682,0.14127723941855294,0.0906855978783237,0.3606135432138922,0,0,0,0,0
0.4073843929587305,0.17965932705305385,0.2690699251954868,0.46867156931727527,0.09493992252466718,0.10034857904845054,0,4,4,4,1
0.2820310982697973,0.34729954133172614,0.3293076194854444,0.1530194629663893,0.12530205929964428,0.3218421256454823,0,0,0,0,0
0.7689894647163047,0.8127121057075137,0.582549529035759,0.8954725017018514,0.757229448001598,0.6891528493296535,4,4,4,4,0
0.33957641613414685,0.14011944348690297,0.30244728549536637,0.3192552226551921,0.22039784650315253,0.28665421770697835,0,0,0,0,0
0.7041064513459416,0.8871316798231241,0.6680018123995493,0.706403943315059,0.808753970984506,0.5631421694804707,4,4,4,4,0
0.3016622217149426,0.33870068836426304,0.2533207338246013,0.2943671264645833,0.27889830418494493,0.31067098336073445,0,0,0,0,0
0.6464665901917207,0.7581705925495275,0.7945816131747105,0.7873294870461487,0.7688657338254133,0.7474074264689414,4,4,4,4,0
0.3293131864106017,0.2721635427154765,0.27035434613592435,0.2578654015046123,0.37809301894466324,0.21787554728470598,0,0,0,0,0
0.6723768094420395,0.6569180324727362,0.7911783186374959,0.6733755724033357,0.7109126072635706,0.8334397855557196,4,4,4,4,0
0.8699158172300003,0.6976455021667822,0.6356115222613952,0.7916892055094891,0.8613179920465042,0.8170437425553779,4,4,4,4,0
0.32888715384089046,0.29971776966901087,0.24199986146196598,0.2737962478317082,0.08921516109697553,0.3206700625393192,0,0,0,0,0
0.2709061235212319,0.2269529077358617,0.40575856636272994,0.2301270493302074,0.23536473317252282,0.2557198424569131,0,0,0,0,0
0.13457961182429373,0.32970353849163264,0.19877311814988313,0.33304266128157706,0.21012836246578642,0.22029891109896205,0,0,0,0,0
0.29439007166311765,0.32897845961815086,0.23925231973119337,0.3402148373878847,0.3795660284149198,0.37077376312429006,0,0,0,0,0
0.2537873887381164,0.28534395214295,0.351001197015235,0.19191633512371953,0.3142342230095071,0.20126042417936751,0,0,0,0,0
0.7174552330753952,0.6564010122422715,0.7311795914946638,0.7327924109877129,0.6685061610627534,0.7482075842337237,4,4,4,4,0
0.14325913955876607,0.22292537183689665,0.22103975812918072,0.09407454432990989,0.29385329484238254,0.2697985116871453,0,0,0,0,0
0.7752582859762926,0.6508227352257623,0.6162067350729313,0.8755899417055624,0.9061554461603913,0.8689234496637863,4,4,4,4,0
0.2628318457767712,0.1017340014275327,0.3517011290826089,0.2200460764058458,0.1627216777244383,0.23931562837718884,0,0,0,0,0
0.19374627309358128,0.14929801670042503,0.3439662076893208,0.2881197531892115,0.1396834129028145,0.346734536965936,0,0,0,0,0
0.33313001335660897,0.28369724363123555,0.2823629745868007,0.31036648416041057,0.23641009491252638,0.19571593659796105,0,0,0,0,0
0.2305870280909038,0.16722073524298367,0.4120280905516014,0.1434690467365782,0.47572271295962587,0.37168879878087335,2,2,4,3,1
0.7748908487198466,0.6730906095133827,0.7265408552923536,0.8599025686167538,0.802741728788242,0.6786378647262592,4,4,4,4,0
0.16746709437088364,0.2807565370250647,0.2233875892432759,0.20534539634991353,0.3589367765935795,0.34148753870070125,0,0,0,0,0
0.375054495307797,0.2530812401954854,0.2654133013538345,0.1831879584037892,0.19322472630263748,0.23920779332875822,0,0,0,0,0
0.6686134878214266,0.7608233877875019,0.8144641833825905,0.6512680305434803,0.6954509522368155,0.7288859104663143,4,4,4,4,0
0.24888857419294783,0.3839602005197073,0.2729970113672444,0.24413150224876312,0.20618342289030853,0.27593945080558,0,0,0,0,0
0.16702492835926935,0.31858784554195546,0.23234505937401145,0.2173472709601559,0.3959048751758496,0.11416112056365593,0,0,0,0,0
0.8389793364384122,0.7463144761810466,0.7883190514879767,0.8507554766033438,0.6670660546308889,0.780414709295836,4,4,4,4,0
0.16792684254278623,0.24854169772529933,0.1384995518710182,0.25658603473715663,0.21137060762343346,0.5132353093440468,4,4,1,3,1
0.3525071472268103,0.27516694341745773,0.26199877150343204,0.17005645949126968,0.12075470406246572,0.4497774327815485,0,0,0,0,0
0.8822528065471451,0.7005080789978169,0.6520556875733644,0.5730790323498179,0.6562210942810272,0.7147681076765269,4,4,4,4,0
0.7614038232757663,0.715951511389858,0.7040905536689198,0.7360871225461162,0.7696458786344689,0.6544702854888915,4,4,4,4,0
0.6876501098987141,0.6540737252712759,0.6415503278484668,0.7254357150830368,0.8825906399872891,0.7023129652154336,4,4,4,4,0
0.17366744903740758,0.24113571904710823,0.3065595475062743,0.28594600575626966,0.29490756299740195,0.255772434039069,0,0,0,0,0
0.21317488613076832,0.16340013215816057,0.07157175979979252,0.23664577977112494,0.169655110344745,0.4482164917807131,0,0,0,0,0
0.22468109398586508,0.29124456956155187,0.19921581470925515,0.14589998025050266,0.3460916269328542,0.2745772010378682,0,0,0,0,0
0.2328278444338768,0.32343489586820307,0.26755591976252185,0.309180401203964,0.05044062787112083,0.053693179346726905,4,0,1,3,1
0.14397358126513585,0.3105314661520428,0.2863136006207712,0.2796688946482963,0.2734223269039288,0.4249832247486456,0,0,0,0,0
0.9308713069489332,0.7132517119818376,0.72588908673513,0.7386696112902664,0.7674913633388879,0.6274004942015983,4,4,4,4,0
0.7379439333079149,0.6839516491015946,0.7945838273459184,0.7602352772601966,0.7388609562763088,0.8348675374551843,4,4,4,4,0
0.35058550806962974,0.17789718261032308,0.31577757198477135,0.3954565670468519,0.18864567241647534,0.169326220416327,0,0,0,0,0
0.2664244561901938,0.148606680947856,0.2203200507624802,0.35197894843437555,0.2834362876162746,0.14484068672688036,0,0,0,0,0
0.7863561775701176,0.6434345979562934,0.7085934898303939,0.785397598002765,0.8623508606590468,0.664504104122733,4,4,4,4,0
0.16399980715220658,0.07672535049285795,0.3164228801763142,0.11124628370663722,0.3056560847982516,0.21049708795633765,0,0,0,0,0
0.7700474895772325,0.769736172006361,0.8248617442676149,0.6627449578871207,0.8323445144397986,0.8538710488461145,4,4,4,4,0
0.7541882077087635,0.6406981750079828,0.717839524215316,0.9118538180158823,0.7095465216478661,0.7859937434472641,4,4,4,4,0
0.69943312338095,0.8039027334273707,0.7251991107180796,0.7106465357688384,0.7614788993838298,0.7387431687850128,4,4,4,4,0
0.21128550996542006,0.25414291228176933,0.057929658533518585,0.20321353891455776,0.1127207228453368,0.0895992566188212,0,0,0,0,0
0.33955447402200606,0.15298078402297022,0.26885118858233475,0.23609402696654763,0.3550278195471128,0.22034567271643063,0,0,0,0,0
0.22808034028562701,0.18233906730542604,0.15676307137620216,0.3260711178993474,0.18997111334880068,0.29269970112943655,0,0,0,0,0
0.8676510225888685,0.7392096189771133,0.6445836433919604,0.7394926449106258,0.8494796133109837,0.7010551975435804,4,4,4,4,0
0.7921579227033277,0.781492604840214,0.7786884330154067,0.6448730276456814,0.8501249126036307,0.8288217151821045,4,4,4,4,0
0.11601779031450513,0.24519713859840353,0.2946908832605,0.09885273636458078,0.20051071418348113,0.13636395713239563,0,0,0,0,0
0.1975977489999579,0.2478511302761397,0.31038796057126516,0.3212524513838225,0.3128195742191312,0.16638254769462907,0,0,0,0,0
0.1913546299830837,0.3151649105812259,0.24783917847049639,0.40272986514615594,0.19264417058673183,0.14488930724142413,0,0,0,0,0
0.8488544355930164,0.8499432159702873,0.7502421883463151,0.6511826803845389,0.7604586899181591,0.8519289162264099,4,4,4,4,0
0.6476721844724447,0.7370128506587411,0.7485685964764124,0.7229068480110419,0.8131757790547662,0.6500454516827527,4,4,4,4,0
0.22842785696141,0.19819815758932652,0.14543666261495655,0.2689846313632297,0.11979386254175192,0.16415868218334242,0,0,0,0,0
0.8251405025360038,0.8653964882208405,0.7886823585777917,0.8485747354575016,0.7207251401500115,0.7647551704515979,4,4,4,4,0
0.8036592910895048,0.938625273607999,0.861722786902083,0.6518439064868227,0.6106041358975696,0.7553811366337043,4,4,4,4,0
0.880394930157628,0.8229370436400228,0.9106330030293702,0.8080034344587342,0.7470568320537267,0.7283263058056617,4,4,4,4,0
0.47387670539903387,0.7385848269946164,0.7082278055033796,0.8180724061156696,0.6968381781984234,0.9505267722392118,3,3,3,3,1
0.28651871662876316,0.18259809989086495,0.20267805420209634,0.2699353848861458,0.4689312970601011,0.2512601141860734,0,0,0,0,0
0.8189564028891103,0.643099290789578,0.6567119527848071,0.8053744967524326,0.8559488715698435,0.660828801487636,4,4,4,4,0
0.043529553599555265,0.289691353798866,0.1993151955040495,0.3072903000843858,0.19596805866513403,0.2072007574529192,0,0,0,0,0
0.7847897488533832,0.8347983493072479,0.750637194928898,0.6669735441978646,0.7887596331947561,0.6246119705227826,4,4,4,4,0
0.07467544998842934,0.22755324792438575,0.35196205479481935,0.23294788816971435,0.16708135151446477,0.35607864958059865,0,0,0,0,0
0.7606804090966041,0.6501195007435028,0.8246797670025448,0.7570602003754439,0.8441411785677104,0.7288148600656388,4,4,4,4,0
0.1740059861143492,0.32201039830115197,0.3027117282533659,0.27341231790572573,0.31573852873909436,0.25884279424737683,0,0,0,0,0
0.31202687277876173,0.21838953422715798,0.13103773554935183,0.27897951681896954,0.29972783389747193,0.2225948429588237,0,0,0,0,0
0.6906363202622944,0.8155591677641199,0.6481695139968617,0.7876717897265791,0.8793543547487204,0.902227091269991,4,4,4,4,0
0.29631798652766117,0.22713783269873775,0.22565354152906364,0.20948050867689622,0.3999772701279724,0.23627019210207806,0,0,0,0,0
0.8606942440866509,0.6587577657526505,0.8372223152331337,0.7678911195966175,0.7109617576258193,0.9398707621728268,4,4,4,4,0
0.2679522192187857,0.18399577294616815,0.34031199938116197,0.3334203918757114,0.19077636562473868,0.1610074846159603,0,0,0,0,0
0.6848174265301643,0.6947941414361094,0.6939465991004032,0.6535186123653103,0.7060598960458151,0.6848320563540705,4,4,4,4,0
0.6753089357893649,0.8549558767591842,0.8498562021526617,0.8906271816103044,0.8284025266445649,0.7823467742915589,4,4,4,4,0
0.7395277302151007,0.6910507955842842,0.7721480750272643,0.7881727200598557,0.7376654702698083,0.7130102552706657,4,4,4,4,0
0.6637738571067165,0.8365043052508514,0.7018417851919083,0.8211599970043646,0.8464710528687122,0.7574601949195799,4,4,4,4,0
0.27429845937295105,0.31419241297406086,0.451333759967979,0.2752633293139575,0.11203709830424613,0.1392037911124146,0,0,0,0,0
0.27710807595005954,0.2940796043611424,0.32069985545834123,0.18211728201911542,0.28353545333252106,0.30618455764922603,0,0,0,0,0
0.2631107073469232,0.22682115221109506,0.3236421183040469,0.17046311174751128,0.28917990644906183,0.22371537056205446,0,0,0,0,0
0.7780738479338553,0.7472983050813039,0.7523739170647055,0.8327019823240548,0.8058127507964383,0.8012386815301876,4,4,4,4,0
0.29215653312704315,0.3316452789677595,0.18550138911077302,0.25618110862672977,0.2569988325957387,0.30339119205580856,0,0,0,0,0
0.1990734606359282,0.3077693081028913,0.01715980932724398,0.09640282158320199,0.13157831815020532,0.31497538470885145,3,3,0,2,1
0.7638883819101551,0.7600142736298664,0.7092211904783212,0.8934035203061503,0.8368241521245434,0.7197267374280445,4,4,4,4,0
0.18620473061702392,0.26753984522119256,0.21470738904535044,0.36721891343354396,0.27651293898320434,0.1992721872173837,0,0,0,0,0
0.7715947588067928,0.7486916238292974,0.6947530485102048,0.6913377511504006,0.6799357335520664,0.7869040455982859,4,4,4,4,0
0.6557861440661295,0.8506416963124415,0.7550718513626081,0.8070762227056802,0.739415372975081,0.8023056356406791,4,4,4,4,0
0.5702781188656428,0.7070528174858264,0.818020024686963,0.7861577716325325,0.7374910294234417,0.6615626578552403,4,4,4,4,0
